,,"1","0000-00-00 00:00:00",
"Rucphen","webmail.rucphen.nl","0","0000-00-00 00:00:00",
"Rucphen","www.rucphen.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","access.s-hertogenbosch.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","maasdonk.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","mail.maasdonk.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","mail.s-hertogenbosch.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","s-hertogenbosch.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","sip.s-hertogenbosch.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","webmail.maasdonk.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","webmail.s-hertogenbosch.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","www.maasdonk.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","www.s-hertogenbosch.nl","0","0000-00-00 00:00:00",
"s-Hertogenbosch","www2.maasdonk.nl","0","0000-00-00 00:00:00",
"Schagen","afspraak.schagen.nl","0","0000-00-00 00:00:00",
"Schagen","geo.schagen.nl","0","0000-00-00 00:00:00",
"Schagen","mail.schagen.nl","0","0000-00-00 00:00:00",
"Schagen","owa.schagen.nl","0","0000-00-00 00:00:00",
"Schagen","schagen.nl","0","0000-00-00 00:00:00",
"Schagen","secure.schagen.nl","0","0000-00-00 00:00:00",
"Schagen","simsite.schagen.nl","0","0000-00-00 00:00:00",
"Schagen","webmail.schagen.nl","0","0000-00-00 00:00:00",
"Schagen","wijkteam.schagen.nl","0","0000-00-00 00:00:00",
"Schagen","www.schagen.nl","0","0000-00-00 00:00:00",
"Scherpenzeel","scherpenzeel.nl","0","0000-00-00 00:00:00",
"Scherpenzeel","secure.scherpenzeel.nl","0","0000-00-00 00:00:00",
"Scherpenzeel","www.scherpenzeel.nl","0","0000-00-00 00:00:00",
"Schiedam","afspraak.schiedam.nl","0","0000-00-00 00:00:00",
"Schiedam","archief.schiedam.nl","0","0000-00-00 00:00:00",
"Schiedam","beeldbank.schiedam.nl","0","0000-00-00 00:00:00",
"Schiedam","bestanden.schiedam.nl","0","0000-00-00 00:00:00",
"Schiedam","opendata.schiedam.nl","0","0000-00-00 00:00:00",
"Schiedam","ris.schiedam.nl","0","0000-00-00 00:00:00",
"Schiedam","schiedam.nl","0","0000-00-00 00:00:00",
"Schiedam","web1.schiedam.nl","0","0000-00-00 00:00:00",
"Schiedam","webmail.schiedam.nl","0","0000-00-00 00:00:00",
"Schiedam","www.schiedam.nl","0","0000-00-00 00:00:00",
"Schiermonnikoog","bestuur.schiermonnikoog.nl","0","0000-00-00 00:00:00",
"Schiermonnikoog","digid.schiermonnikoog.nl","0","0000-00-00 00:00:00",
"Schiermonnikoog","regelingen.schiermonnikoog.nl","0","0000-00-00 00:00:00",
"Schiermonnikoog","schiermonnikoog.nl","0","0000-00-00 00:00:00",
"Schiermonnikoog","simsite.schiermonnikoog.nl","0","0000-00-00 00:00:00",
"Schiermonnikoog","www.schiermonnikoog.nl","0","0000-00-00 00:00:00",
"Schijndel","access.schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","afspraken.schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","dacceptatieloket.schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","dloket.schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","mail.schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","ro.schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","sip.schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","web.schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","webmail.schijndel.nl","0","0000-00-00 00:00:00",
"Schijndel","www.schijndel.nl","0","0000-00-00 00:00:00",
"Schinnen","afspraken.schinnen.nl","0","0000-00-00 00:00:00",
"Schinnen","auth.schinnen.nl","0","0000-00-00 00:00:00",
"Schinnen","ftp.schinnen.nl","0","0000-00-00 00:00:00",
"Schinnen","intranet.schinnen.nl","0","0000-00-00 00:00:00",
"Schinnen","schinnen.nl","0","0000-00-00 00:00:00",
"Schinnen","secure.schinnen.nl","0","0000-00-00 00:00:00",
"Schinnen","simsite.schinnen.nl","0","0000-00-00 00:00:00",
"Schinnen","www.schinnen.nl","0","0000-00-00 00:00:00",
"Schouwen-Duiveland","intranet.schouwen-duiveland.nl","0","0000-00-00 00:00:00",
"Schouwen-Duiveland","mail.schouwen-duiveland.nl","0","0000-00-00 00:00:00",
"Schouwen-Duiveland","schouwen-duiveland.nl","1","0000-00-00 00:00:00",
"Schouwen-Duiveland","telewerken.schouwen-duiveland.nl","0","0000-00-00 00:00:00",
"Schouwen-Duiveland","webmail.schouwen-duiveland.nl","0","0000-00-00 00:00:00",
"Schouwen-Duiveland","www.schouwen-duiveland.nl","0","0000-00-00 00:00:00",
"Simpelveld","citrix.simpelveld.nl","0","0000-00-00 00:00:00",
"Simpelveld","mail.simpelveld.nl","0","0000-00-00 00:00:00",
"Simpelveld","secure.simpelveld.nl","0","0000-00-00 00:00:00",
"Simpelveld","simpelveld.nl","0","0000-00-00 00:00:00",
"Simpelveld","simsite.simpelveld.nl","0","0000-00-00 00:00:00",
"Simpelveld","www.simpelveld.nl","0","0000-00-00 00:00:00",
"Sint Anthonis","afspraken.sintanthonis.nl","0","0000-00-00 00:00:00",
"Sint Anthonis","extranet.sintanthonis.nl","0","0000-00-00 00:00:00",
"Sint Anthonis","intranet.sintanthonis.nl","0","0000-00-00 00:00:00",
"Sint Anthonis","mail.sintanthonis.nl","0","0000-00-00 00:00:00",
"Sint Anthonis","secure.sintanthonis.nl","0","0000-00-00 00:00:00",
"Sint Anthonis","simsite.sintanthonis.nl","0","0000-00-00 00:00:00",
"Sint Anthonis","sintanthonis.nl","0","0000-00-00 00:00:00",
"Sint Anthonis","webmail.sintanthonis.nl","0","0000-00-00 00:00:00",
"Sint Anthonis","www.sintanthonis.nl","0","0000-00-00 00:00:00",
"Sint-Michielsgestel","sint-michielsgestel.nl","1","0000-00-00 00:00:00",
"Sint-Michielsgestel","www.sint-michielsgestel.nl","0","0000-00-00 00:00:00",
"Sint-Oedenrode","intranet.sint-oedenrode.nl","0","0000-00-00 00:00:00",
"Sint-Oedenrode","secure.sint-oedenrode.nl","0","0000-00-00 00:00:00",
"Sint-Oedenrode","sint-oedenrode.nl","1","0000-00-00 00:00:00",
"Sint-Oedenrode","www.sint-oedenrode.nl","0","0000-00-00 00:00:00",
"Sittard-Geleen","intranet.sittard-geleen.nl","0","0000-00-00 00:00:00",
"Sittard-Geleen","mail.sittard-geleen.nl","0","0000-00-00 00:00:00",
"Sittard-Geleen","outlook.sittard-geleen.nl","0","0000-00-00 00:00:00",
"Sittard-Geleen","sip.sittard-geleen.nl","0","0000-00-00 00:00:00",
"Sittard-Geleen","sittard-geleen.nl","0","0000-00-00 00:00:00",
"Sittard-Geleen","webmail.sittard-geleen.nl","0","0000-00-00 00:00:00",
"Sittard-Geleen","www.sittard-geleen.nl","0","0000-00-00 00:00:00",
"Sliedrecht","ftp.sliedrecht.nl","0","0000-00-00 00:00:00",
"Sliedrecht","intranet.sliedrecht.nl","1","0000-00-00 00:00:00",
"Sliedrecht","loket.sliedrecht.nl","0","0000-00-00 00:00:00",
"Sliedrecht","raad.sliedrecht.nl","1","0000-00-00 00:00:00",
"Sliedrecht","ro.sliedrecht.nl","0","0000-00-00 00:00:00",
"Sliedrecht","sliedrecht.nl","1","0000-00-00 00:00:00",
"Sliedrecht","webmail.sliedrecht.nl","0","0000-00-00 00:00:00",
"Sliedrecht","www.sliedrecht.nl","0","0000-00-00 00:00:00",
"Slochteren","slochteren.nl","0","0000-00-00 00:00:00",
"Slochteren","www.slochteren.nl","0","0000-00-00 00:00:00",
"Sluis","gemeentesluis.nl","0","0000-00-00 00:00:00",
"Sluis","www.gemeentesluis.nl","0","0000-00-00 00:00:00",
"Smallingerland","mail.smallingerland.nl","0","0000-00-00 00:00:00",
"Smallingerland","raad.smallingerland.nl","0","0000-00-00 00:00:00",
"Smallingerland","smallingerland.nl","0","0000-00-00 00:00:00",
"Smallingerland","webmail.smallingerland.nl","0","0000-00-00 00:00:00",
"Smallingerland","www.smallingerland.nl","0","0000-00-00 00:00:00",
"Soest","belastingen.soest.nl","0","0000-00-00 00:00:00",
"Soest","eloket.soest.nl","0","0000-00-00 00:00:00",
"Soest","mail.soest.nl","0","0000-00-00 00:00:00",
"Soest","owa.soest.nl","0","0000-00-00 00:00:00",
"Soest","soest.nl","0","0000-00-00 00:00:00",
"Soest","webmail.soest.nl","0","0000-00-00 00:00:00",
"Soest","www.soest.nl","0","0000-00-00 00:00:00",
"Someren","mail.someren.nl","0","0000-00-00 00:00:00",
"Someren","plannen.someren.nl","0","0000-00-00 00:00:00",
"Someren","raad.someren.nl","0","0000-00-00 00:00:00",
"Someren","someren.nl","0","0000-00-00 00:00:00",
"Someren","webmail.someren.nl","0","0000-00-00 00:00:00",
"Someren","www.someren.nl","0","0000-00-00 00:00:00",
"Son en Breugel","afspraken.sonenbreugel.nl","0","0000-00-00 00:00:00",
"Son en Breugel","ftp.sonenbreugel.nl","0","0000-00-00 00:00:00",
"Son en Breugel","intranet.sonenbreugel.nl","0","0000-00-00 00:00:00",
"Son en Breugel","mail.sonenbreugel.nl","0","0000-00-00 00:00:00",
"Son en Breugel","ruimtelijkeplannen.sonenbreugel.nl","0","0000-00-00 00:00:00",
"Son en Breugel","secure.sonenbreugel.nl","0","0000-00-00 00:00:00",
"Son en Breugel","sonenbreugel.nl","0","0000-00-00 00:00:00",
"Son en Breugel","www.sonenbreugel.nl","0","0000-00-00 00:00:00",
"Stadskanaal","afspraken.stadskanaal.nl","0","0000-00-00 00:00:00",
"Stadskanaal","archief.stadskanaal.nl","0","0000-00-00 00:00:00",
"Stadskanaal","intranet.stadskanaal.nl","0","0000-00-00 00:00:00",
"Stadskanaal","mail.stadskanaal.nl","0","0000-00-00 00:00:00",
"Stadskanaal","mail2.stadskanaal.nl","1","0000-00-00 00:00:00",
"Stadskanaal","raad.stadskanaal.nl","0","0000-00-00 00:00:00",
"Stadskanaal","ruimtelijkeplannen.stadskanaal.nl","0","0000-00-00 00:00:00",
"Stadskanaal","sip.stadskanaal.nl","0","0000-00-00 00:00:00",
"Stadskanaal","stadskanaal.nl","0","0000-00-00 00:00:00",
"Stadskanaal","webmail.stadskanaal.nl","0","0000-00-00 00:00:00",
"Stadskanaal","www.stadskanaal.nl","0","0000-00-00 00:00:00",
"Staphorst","intranet.staphorst.nl","0","0000-00-00 00:00:00",
"Staphorst","plannen.staphorst.nl","0","0000-00-00 00:00:00",
"Staphorst","secure.staphorst.nl","0","0000-00-00 00:00:00",
"Staphorst","simsite.staphorst.nl","0","0000-00-00 00:00:00",
"Staphorst","staphorst.nl","0","0000-00-00 00:00:00",
"Staphorst","thuiswerken.staphorst.nl","0","0000-00-00 00:00:00",
"Staphorst","web.staphorst.nl","0","0000-00-00 00:00:00",
"Staphorst","webmail.staphorst.nl","0","0000-00-00 00:00:00",
"Staphorst","www.staphorst.nl","0","0000-00-00 00:00:00",
"Stede Broec","secure.stedebroec.nl","0","0000-00-00 00:00:00",
"Stede Broec","stedebroec.nl","1","0000-00-00 00:00:00",
"Stede Broec","www.stedebroec.nl","0","0000-00-00 00:00:00",
"Steenbergen","gemeente-steenbergen.nl","1","0000-00-00 00:00:00",
"Steenbergen","intranet.gemeente-steenbergen.nl","0","0000-00-00 00:00:00",
"Steenbergen","raad.gemeente-steenbergen.nl","0","0000-00-00 00:00:00",
"Steenbergen","telewerken.gemeente-steenbergen.nl","0","0000-00-00 00:00:00",
"Steenbergen","webmail.gemeente-steenbergen.nl","0","0000-00-00 00:00:00",
"Steenbergen","www.gemeente-steenbergen.nl","0","0000-00-00 00:00:00",
"Steenwijkerland","afspraken.steenwijkerland.nl","0","0000-00-00 00:00:00",
"Steenwijkerland","gis.steenwijkerland.nl","0","0000-00-00 00:00:00",
"Steenwijkerland","mail.steenwijkerland.nl","0","0000-00-00 00:00:00",
"Steenwijkerland","secure.steenwijkerland.nl","1","0000-00-00 00:00:00",
"Steenwijkerland","steenwijkerland.nl","0","0000-00-00 00:00:00",
"Steenwijkerland","webmail.steenwijkerland.nl","0","0000-00-00 00:00:00",
"Steenwijkerland","webwerken.steenwijkerland.nl","1","0000-00-00 00:00:00",
"Steenwijkerland","www.steenwijkerland.nl","0","0000-00-00 00:00:00",
"Stein","afspraken.gemeentestein.nl","0","0000-00-00 00:00:00",
"Stein","auth.gemeentestein.nl","0","0000-00-00 00:00:00",
"Stein","desktop.gemeentestein.nl","0","0000-00-00 00:00:00",
"Stein","gemeentestein.nl","0","0000-00-00 00:00:00",
"Stein","mail.gemeentestein.nl","0","0000-00-00 00:00:00",
"Stein","secure.gemeentestein.nl","0","0000-00-00 00:00:00",
"Stein","webmail.gemeentestein.nl","0","0000-00-00 00:00:00",
"Stein","www.gemeentestein.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","afspraak.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","formulieren.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","intranet.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","loket.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","mail.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","secure.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","simsite.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","sip.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","telewerken.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","webmail.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Stichtse Vecht","www.stichtsevecht.nl","0","0000-00-00 00:00:00",
"Strijen","mail.strijen.nl","0","0000-00-00 00:00:00",
"Strijen","secure.strijen.nl","0","0000-00-00 00:00:00",
"Strijen","strijen.nl","0","0000-00-00 00:00:00",
"Strijen","www.strijen.nl","0","0000-00-00 00:00:00",
"Sudwest Fryslan","beveiligd.gemeentesudwestfryslan.nl","0","0000-00-00 00:00:00",
"Sudwest Fryslan","cars.gemeentesudwestfryslan.nl","0","0000-00-00 00:00:00",
"Sudwest Fryslan","extranet.gemeentesudwestfryslan.nl","0","0000-00-00 00:00:00",
"Sudwest Fryslan","gemeentesudwestfryslan.nl","0","0000-00-00 00:00:00",
"Sudwest Fryslan","www.gemeentesudwestfryslan.nl","0","0000-00-00 00:00:00",
"Sudwest Fryslan","xziyipt.gemeentesudwestfryslan.nl","0","0000-00-00 00:00:00",
"Ten Boer","intranet.tenboer.nl","0","0000-00-00 00:00:00",
"Ten Boer","loket.tenboer.nl","0","0000-00-00 00:00:00",
"Ten Boer","mail.tenboer.nl","0","0000-00-00 00:00:00",
"Ten Boer","tenboer.nl","0","0000-00-00 00:00:00",
"Ten Boer","www.tenboer.nl","0","0000-00-00 00:00:00",
"Terneuzen","afspraak.terneuzen.nl","0","0000-00-00 00:00:00",
"Terneuzen","beheer.terneuzen.nl","0","0000-00-00 00:00:00",
"Terneuzen","extranet.terneuzen.nl","0","0000-00-00 00:00:00",
"Terneuzen","mail.terneuzen.nl","0","0000-00-00 00:00:00",
"Terneuzen","terneuzen.nl","1","0000-00-00 00:00:00",
"Terneuzen","webmail.terneuzen.nl","0","0000-00-00 00:00:00",
"Terneuzen","www.terneuzen.nl","0","0000-00-00 00:00:00",
"Terschelling","m.terschelling.nl","0","0000-00-00 00:00:00",
"Terschelling","oma.terschelling.nl","0","0000-00-00 00:00:00",
"Terschelling","secure.terschelling.nl","0","0000-00-00 00:00:00",
"Terschelling","terschelling.nl","0","0000-00-00 00:00:00",
"Terschelling","www.terschelling.nl","0","0000-00-00 00:00:00",
"Texel","geo.texel.nl","0","0000-00-00 00:00:00",
"Texel","mijntexel.texel.nl","0","0000-00-00 00:00:00",
"Texel","secure.texel.nl","0","0000-00-00 00:00:00",
"Texel","texel.nl","0","0000-00-00 00:00:00",
"Texel","www.texel.nl","0","0000-00-00 00:00:00",
"Teylingen","teylingen.nl","0","0000-00-00 00:00:00",
"Teylingen","www.teylingen.nl","0","0000-00-00 00:00:00",
"Tholen","extranet.tholen.nl","0","0000-00-00 00:00:00",
"Tholen","ftp.tholen.nl","0","0000-00-00 00:00:00",
"Tholen","intranet.tholen.nl","0","0000-00-00 00:00:00",
"Tholen","raad.tholen.nl","0","0000-00-00 00:00:00",
"Tholen","tholen.nl","0","0000-00-00 00:00:00",
"Tholen","webmail.tholen.nl","0","0000-00-00 00:00:00",
"Tholen","www.tholen.nl","0","0000-00-00 00:00:00",
"Tiel","gis.tiel.nl","0","0000-00-00 00:00:00",
"Tiel","intranet.tiel.nl","0","0000-00-00 00:00:00",
"Tiel","kaart.tiel.nl","0","0000-00-00 00:00:00",
"Tiel","loket.tiel.nl","0","0000-00-00 00:00:00",
"Tiel","raad.tiel.nl","0","0000-00-00 00:00:00",
"Tiel","secure.tiel.nl","0","0000-00-00 00:00:00",
"Tiel","tiel.nl","0","0000-00-00 00:00:00",
"Tiel","www.tiel.nl","0","0000-00-00 00:00:00",
"Tilburg","beeldbank.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","extranet.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","ftp.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","kaart.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","loket.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","mail2.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","opendata.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","raad.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","ruimtelijkeplannen.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","sip.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","verkiezingen.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","webmail.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","webservices.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","www.tilburg.nl","0","0000-00-00 00:00:00",
"Tilburg","www2.tilburg.nl","0","0000-00-00 00:00:00",
"Tubbergen","bestuur.tubbergen.nl","0","0000-00-00 00:00:00",
"Tubbergen","mail.tubbergen.nl","0","0000-00-00 00:00:00",
"Tubbergen","tubbergen.nl","0","0000-00-00 00:00:00",
"Tubbergen","www.tubbergen.nl","1","0000-00-00 00:00:00",
"Twenterand","mail.twenterand.nl","0","0000-00-00 00:00:00",
"Twenterand","mail2.twenterand.nl","0","0000-00-00 00:00:00",
"Twenterand","secure.twenterand.nl","0","0000-00-00 00:00:00",
"Twenterand","twenterand.nl","0","0000-00-00 00:00:00",
"Twenterand","webmail.twenterand.nl","0","0000-00-00 00:00:00",
"Twenterand","www.twenterand.nl","0","0000-00-00 00:00:00",
"Tynaarlo","afspraken.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","cars.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","formulieren.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","intranet.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","owa.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","raad.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","secure.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","simsite.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","sip.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","webmail.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tynaarlo","www.tynaarlo.nl","0","0000-00-00 00:00:00",
"Tytsjerksteradiel","raad.t-diel.nl","0","0000-00-00 00:00:00",
"Tytsjerksteradiel","secure.t-diel.nl","0","0000-00-00 00:00:00",
"Tytsjerksteradiel","sip.t-diel.nl","0","0000-00-00 00:00:00",
"Tytsjerksteradiel","t-diel.nl","0","0000-00-00 00:00:00",
"Tytsjerksteradiel","www.t-diel.nl","0","0000-00-00 00:00:00",
"Uden","auth.uden.nl","0","0000-00-00 00:00:00",
"Uden","eloket.uden.nl","0","0000-00-00 00:00:00",
"Uden","extern.uden.nl","1","0000-00-00 00:00:00",
"Uden","financien.uden.nl","1","0000-00-00 00:00:00",
"Uden","kaart.uden.nl","0","0000-00-00 00:00:00",
"Uden","onlineformulieren.uden.nl","0","0000-00-00 00:00:00",
"Uden","sip.uden.nl","1","0000-00-00 00:00:00",
"Uden","telewerken.uden.nl","0","0000-00-00 00:00:00",
"Uden","uden.nl","1","0000-00-00 00:00:00",
"Uden","webmail.uden.nl","1","0000-00-00 00:00:00",
"Uden","www.uden.nl","1","0000-00-00 00:00:00",
"Uitgeest","eloket.uitgeest.nl","0","0000-00-00 00:00:00",
"Uitgeest","uitgeest.nl","0","0000-00-00 00:00:00",
"Uitgeest","www.uitgeest.nl","0","0000-00-00 00:00:00",
"Uithoorn","afspraak.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","desktop.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","digid.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","intranet.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","mail.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","mail2.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","redactie.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","sip.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","telewerken.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","webmail.uithoorn.nl","0","0000-00-00 00:00:00",
"Uithoorn","www.uithoorn.nl","0","0000-00-00 00:00:00",
"Urk","secure.urk.nl","0","0000-00-00 00:00:00",
"Urk","thuiswerken.urk.nl","0","0000-00-00 00:00:00",
"Urk","urk.nl","0","0000-00-00 00:00:00",
"Urk","webmail.urk.nl","0","0000-00-00 00:00:00",
"Urk","www.urk.nl","0","0000-00-00 00:00:00",
"Utrecht","aeformsmidoffice.utrecht.nl","1","0000-00-00 00:00:00",
"Utrecht","biebcgi.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","diensten.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","infozuil.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","m.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","mail.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","mailcamp.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","opendata.utrecht.nl","1","0000-00-00 00:00:00",
"Utrecht","pki.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","portal.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","rekenkamer.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","trainingen.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","webmail.utrecht.nl","0","0000-00-00 00:00:00",
"Utrecht","www.utrecht.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","cars.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","extranet.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","ftp.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","intranet.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","mail.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","mail2.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","oma.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","secure.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","simsite.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","telewerken.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","webmail.heuvelrug.nl","0","0000-00-00 00:00:00",
"Utrechtse Heuvelrug","www.heuvelrug.nl","0","0000-00-00 00:00:00",
"Vaals","bestuur.vaals.nl","0","0000-00-00 00:00:00",
"Vaals","ro.vaals.nl","0","0000-00-00 00:00:00",
"Vaals","secure.vaals.nl","0","0000-00-00 00:00:00",
"Vaals","simsite.vaals.nl","0","0000-00-00 00:00:00",
"Vaals","vaals.nl","0","0000-00-00 00:00:00",
"Vaals","webmail.vaals.nl","0","0000-00-00 00:00:00",
"Vaals","www.vaals.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","extranet.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","gemeente.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","gis.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","intranet.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","owa.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","ro.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","secure.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","simsite.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","toerisme.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","webmail.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenburg aan de Geul","www.valkenburg.nl","0","0000-00-00 00:00:00",
"Valkenswaard","afspraken.valkenswaard.nl","0","0000-00-00 00:00:00",
"Valkenswaard","extranet.valkenswaard.nl","0","0000-00-00 00:00:00",
"Valkenswaard","ftp.valkenswaard.nl","0","0000-00-00 00:00:00",
"Valkenswaard","geo.valkenswaard.nl","0","0000-00-00 00:00:00",
"Valkenswaard","intranet.valkenswaard.nl","0","0000-00-00 00:00:00",
"Valkenswaard","mail.valkenswaard.nl","0","0000-00-00 00:00:00",
"Valkenswaard","secure.valkenswaard.nl","0","0000-00-00 00:00:00",
"Valkenswaard","simsite.valkenswaard.nl","0","0000-00-00 00:00:00",
"Valkenswaard","valkenswaard.nl","0","0000-00-00 00:00:00",
"Valkenswaard","webmail.valkenswaard.nl","1","0000-00-00 00:00:00",
"Valkenswaard","www.valkenswaard.nl","0","0000-00-00 00:00:00",
"Veendam","afspraak.veendam.nl","0","0000-00-00 00:00:00",
"Veendam","afspraken.veendam.nl","0","0000-00-00 00:00:00",
"Veendam","besluitvorming.veendam.nl","0","0000-00-00 00:00:00",
"Veendam","dacceptatieloket.veendam.nl","0","0000-00-00 00:00:00",
"Veendam","dloket.veendam.nl","0","0000-00-00 00:00:00",
"Veendam","ftp.veendam.nl","0","0000-00-00 00:00:00",
"Veendam","gemeente.veendam.nl","0","0000-00-00 00:00:00",
"Veendam","mail.veendam.nl","0","0000-00-00 00:00:00",
"Veendam","secure.veendam.nl","0","0000-00-00 00:00:00",
"Veendam","simsite.veendam.nl","0","0000-00-00 00:00:00",
