"1609","mail.veendam.nl","mail134.messagelabs.com","85.158.137.35","443","2016-03-16","09:04:56","2016-03-16 09:04:56","0","0",,"0","0000-00-00 00:00:00",
"1610","mail.veendam.nl","mail123.messagelabs.com","85.158.136.3","443","2016-03-16","09:04:56","2016-03-16 09:04:56","0","0",,"0","0000-00-00 00:00:00",
"1611","mail.veendam.nl","mail125.messagelabs.com","85.158.136.35","443","2016-03-16","09:04:56","2016-03-16 09:04:56","0","0",,"0","0000-00-00 00:00:00",
"1612","mail.veendam.nl","mail139.messagelabs.com","85.158.137.67","443","2016-03-16","09:04:56","2016-03-16 09:04:56","0","0",,"0","0000-00-00 00:00:00",
"1613","mail.veendam.nl","mail90.messagelabs.com","85.158.139.3","443","2016-03-16","09:04:56","2016-03-16 09:04:56","0","0",,"0","0000-00-00 00:00:00",
"1614","mail.veendam.nl","mail140.messagelabs.com","85.158.137.83","443","2016-03-16","09:04:56","2016-03-16 09:04:56","0","0",,"0","0000-00-00 00:00:00",
"1615","mail.veendam.nl","mail92.messagelabs.com","194.106.220.51","443","2016-03-16","09:04:56","2016-03-16 09:04:56","0","0",,"1","2016-04-09 16:34:27","endpoint not found anymore in qualys scan"
"1616","mail.veendam.nl","mail91.messagelabs.com","194.106.220.35","443","2016-03-16","09:04:56","2016-03-16 09:04:56","0","0",,"1","2016-04-09 16:34:27","endpoint not found anymore in qualys scan"
"1617","secure.veendam.nl",,"91.213.115.213","443","2016-03-16","09:05:18","2016-03-16 09:05:18","A","A",,"0","0000-00-00 00:00:00",
"1618","veendam.nl",,"91.213.115.213","443","2016-03-16","09:05:40","2016-03-16 09:05:40","0","0",,"0","0000-00-00 00:00:00",
"1619","webmail.veendam.nl","mail134.messagelabs.com","85.158.137.35","443","2016-03-16","09:06:02","2016-03-16 09:06:02","0","0",,"0","0000-00-00 00:00:00",
"1620","webmail.veendam.nl","mail123.messagelabs.com","85.158.136.3","443","2016-03-16","09:06:02","2016-03-16 09:06:02","0","0",,"0","0000-00-00 00:00:00",
"1621","webmail.veendam.nl","mail125.messagelabs.com","85.158.136.35","443","2016-03-16","09:06:02","2016-03-16 09:06:02","0","0",,"0","0000-00-00 00:00:00",
"1622","webmail.veendam.nl","mail90.messagelabs.com","85.158.139.3","443","2016-03-16","09:06:02","2016-03-16 09:06:02","0","0",,"0","0000-00-00 00:00:00",
"1623","webmail.veendam.nl","mail139.messagelabs.com","85.158.137.67","443","2016-03-16","09:06:02","2016-03-16 09:06:02","0","0",,"0","0000-00-00 00:00:00",
"1624","webmail.veendam.nl","mail140.messagelabs.com","85.158.137.83","443","2016-03-16","09:06:02","2016-03-16 09:06:02","0","0",,"0","0000-00-00 00:00:00",
"1625","webmail.veendam.nl","mail92.messagelabs.com","194.106.220.51","443","2016-03-16","09:06:02","2016-03-16 09:06:02","0","0",,"0","0000-00-00 00:00:00",
"1626","webmail.veendam.nl","mail91.messagelabs.com","194.106.220.35","443","2016-03-16","09:06:02","2016-03-16 09:06:02","0","0",,"0","0000-00-00 00:00:00",
"1627","www.veendam.nl",,"91.213.115.213","443","2016-03-16","09:06:23","2016-03-16 09:06:23","0","0",,"0","0000-00-00 00:00:00",
"1628","mail.veenendaal.nl","mail.veenendaal.nl","87.236.1.141","443","2016-03-16","09:06:45","2016-03-16 09:06:45","0","0",,"0","0000-00-00 00:00:00",
"1629","mail2.veenendaal.nl","mail.veenendaal.nl","87.236.1.141","443","2016-03-16","09:07:07","2016-03-16 09:07:07","0","0",,"0","0000-00-00 00:00:00",
"1630","portaal.veenendaal.nl","dw872361130.amsterdam-tc.dataweb.net","87.236.1.130","443","2016-03-16","09:07:29","2016-03-16 09:07:29","F","F",,"0","0000-00-00 00:00:00",
"1631","veenendaal.nl","www.veenendaal.nl","185.71.60.91","443","2016-03-16","09:07:51","2016-03-16 09:07:51","A+","A+",,"0","0000-00-00 00:00:00",
"1632","webmail.veenendaal.nl","dw872361151.amsterdam-tc.dataweb.net","87.236.1.151","443","2016-03-16","09:08:13","2016-03-16 09:08:13","A+","A+",,"0","0000-00-00 00:00:00",
"1633","www.veenendaal.nl","www.veenendaal.nl","185.71.60.91","443","2016-03-16","09:08:35","2016-03-16 09:08:35","A+","A+",,"0","0000-00-00 00:00:00",
"1634","intranet.veere.nl",,"91.241.6.202","443","2016-03-16","09:08:57","2016-03-16 09:08:57","A","A",,"0","0000-00-00 00:00:00",
"1635","mail.veere.nl","mail.veere.nl","212.115.200.155","443","2016-03-16","09:09:18","2016-03-16 09:09:18","0","0",,"0","0000-00-00 00:00:00",
"1636","owa.veere.nl","212-115-202-29.zeelandnet.nl","212.115.202.29","443","2016-03-16","09:09:40","2016-03-16 09:09:40","B","B",,"0","0000-00-00 00:00:00",
"1637","veere.nl",,"91.241.6.167","443","2016-03-16","09:10:02","2016-03-16 09:10:02","0","0",,"0","0000-00-00 00:00:00",
"1638","webmail.veere.nl","vpn.veere.nl","212.115.200.153","443","2016-03-16","09:10:24","2016-03-16 09:10:24","C","C",,"0","0000-00-00 00:00:00",
"1639","www.veere.nl",,"91.241.6.167","443","2016-03-16","09:10:46","2016-03-16 09:10:46","0","0",,"0","0000-00-00 00:00:00",
"1640","intranet.veghel.nl",,"91.241.6.169","443","2016-03-16","09:11:08","2016-03-16 09:11:08","A","A",,"0","0000-00-00 00:00:00",
"1641","mail.veghel.nl","mail.veghel.nl","193.172.17.221","443","2016-03-16","09:11:30","2016-03-16 09:11:30","0","0",,"0","0000-00-00 00:00:00",
"1642","secure.veghel.nl",,"91.241.6.168","443","2016-03-16","09:11:52","2016-03-16 09:11:52","A","A",,"0","0000-00-00 00:00:00",
"1643","veghel.nl",,"91.241.6.168","443","2016-03-16","09:12:13","2016-03-16 09:12:13","0","0",,"0","0000-00-00 00:00:00",
"1644","webmail.veghel.nl","static.kpn.net","193.172.17.210","443","2016-03-16","09:12:35","2016-03-16 09:12:35","0","0",,"0","0000-00-00 00:00:00",
"1645","www.veghel.nl",,"91.241.6.168","443","2016-03-16","09:12:57","2016-03-16 09:12:57","0","0",,"0","0000-00-00 00:00:00",
"1646","mail.veldhoven.nl","mail.veldhoven.nl","31.149.28.250","443","2016-03-16","09:13:19","2016-03-16 09:13:19","0","0",,"0","0000-00-00 00:00:00",
"1647","secure.veldhoven.nl",,"2a02:348:8d:37ed:0:0:0:1","443","2016-03-16","09:13:40","2016-03-16 09:13:40","0","0",,"0","0000-00-00 00:00:00",
"1648","raad.velsen.nl",,"77.74.55.196","443","2016-03-16","09:15:07","2016-03-16 09:15:07","0","0",,"0","0000-00-00 00:00:00",
"1649","velsen.nl","D5225344.static.ziggozakelijk.nl","213.34.83.68","443","2016-03-16","09:15:29","2016-03-16 09:15:29","0","0",,"0","0000-00-00 00:00:00",
"1650","velsen.nl","ipv6.static.ziggozakelijk.nl","2001:41f0:eb05:ac8:0:0:0:15","443","2016-03-16","09:15:29","2016-03-16 09:15:29","0","0",,"0","0000-00-00 00:00:00",
"1651","webmail.velsen.nl","D522534A.static.ziggozakelijk.nl","213.34.83.74","443","2016-03-16","09:26:43","2016-03-16 09:26:43","C","C",,"0","0000-00-00 00:00:00",
"1652","www.velsen.nl","D5225344.static.ziggozakelijk.nl","213.34.83.68","443","2016-03-16","09:27:05","2016-03-16 09:27:05","A","A",,"0","0000-00-00 00:00:00",
"1653","www.velsen.nl","ipv6.static.ziggozakelijk.nl","2001:41f0:eb05:ac8:0:0:0:15","443","2016-03-16","09:27:05","2016-03-16 09:27:05","0","0",,"0","0000-00-00 00:00:00",
"1654","mail.venlo.nl","mail.venlo.nl","62.12.7.2","443","2016-03-16","09:27:27","2016-03-16 09:27:27","0","0",,"0","0000-00-00 00:00:00",
"1655","ris.venlo.nl","static.kpn.net","62.12.7.4","443","2016-03-16","09:27:48","2016-03-16 09:27:48","0","0",,"0","0000-00-00 00:00:00",
"1656","secure.venlo.nl","static.kpn.net","62.12.7.16","443","2016-03-16","09:28:10","2016-03-16 09:28:10","A-","A-",,"0","0000-00-00 00:00:00",
"1657","venlo.nl","cache01.venlo02.webscale.nl","212.83.220.4","443","2016-03-16","09:28:32","2016-03-16 09:28:32","A+","A+",,"0","0000-00-00 00:00:00",
"1658","venlo.nl","cache01.venlo02.webscale.nl","2001:4018:1404:0:0:0:0:1004","443","2016-03-16","09:28:33","2016-03-16 09:28:33","A+","A+",,"0","0000-00-00 00:00:00",
"1659","www.venlo.nl","cache01.venlo02.webscale.nl","212.83.220.4","443","2016-03-16","09:28:55","2016-03-16 09:28:55","A+","A+",,"0","0000-00-00 00:00:00",
"1660","www.venlo.nl","cache01.venlo02.webscale.nl","2001:4018:1404:0:0:0:0:1004","443","2016-03-16","09:28:55","2016-03-16 09:28:55","A+","A+",,"0","0000-00-00 00:00:00",
"1661","mail.venray.nl","mail.venray.nl","46.144.94.52","443","2016-03-16","09:29:16","2016-03-16 09:29:16","0","0",,"0","0000-00-00 00:00:00",
"1662","mail2.venray.nl","static.kpn.net","46.144.94.36","443","2016-03-16","09:29:38","2016-03-16 09:29:38","A","A",,"0","0000-00-00 00:00:00",
"1663","venray.nl","static.kpn.net","46.144.94.44","443","2016-03-16","09:30:01","2016-03-16 09:30:01","A","A",,"0","0000-00-00 00:00:00",
"1664","webmail.venray.nl","static.kpn.net","46.144.94.36","443","2016-03-16","09:30:23","2016-03-16 09:30:23","A","A",,"0","0000-00-00 00:00:00",
"1665","www.venray.nl","static.kpn.net","46.144.94.44","443","2016-03-16","09:30:45","2016-03-16 09:30:45","A","A",,"0","0000-00-00 00:00:00",
"1666","vianen.nl","panoramix.care.nl","37.34.55.237","443","2016-03-16","09:31:07","2016-03-16 09:31:07","0","0",,"0","0000-00-00 00:00:00",
"1667","webmail.vianen.nl","D57DFFE3.static.ziggozakelijk.nl","213.125.255.227","443","2016-03-16","09:31:29","2016-03-16 09:31:29","A","A",,"0","0000-00-00 00:00:00",
"1668","www.vianen.nl","panoramix.care.nl","37.34.55.237","443","2016-03-16","09:31:51","2016-03-16 09:31:51","A+","A+",,"0","0000-00-00 00:00:00",
"1669","mail.vlaardingen.nl",,"193.173.26.75","443","2016-03-16","09:32:13","2016-03-16 09:32:13","0","0",,"0","0000-00-00 00:00:00",
"1670","pers.vlaardingen.nl",,"194.33.112.64","443","2016-03-16","09:32:34","2016-03-16 09:32:34","0","0",,"0","0000-00-00 00:00:00",
"1671","secure.vlaardingen.nl",,"193.173.26.71","443","2016-03-16","09:32:57","2016-03-16 09:32:57","F","F",,"0","0000-00-00 00:00:00",
"1672","vlaardingen.nl",,"193.173.26.67","443","2016-03-16","09:33:19","2016-03-16 09:33:19","0","0",,"0","0000-00-00 00:00:00",
"1673","webmail.vlaardingen.nl","mail.vlaardingen.nl","193.173.26.76","443","2016-03-16","09:33:41","2016-03-16 09:33:41","0","0",,"0","0000-00-00 00:00:00",
"1674","www.vlaardingen.nl",,"194.33.112.64","443","2016-03-16","09:34:02","2016-03-16 09:34:02","0","0",,"0","0000-00-00 00:00:00",
"1675","mail.vlagtwedde.nl","D4B2730A.static.ziggozakelijk.nl","212.178.115.10","443","2016-03-16","09:34:24","2016-03-16 09:34:24","0","0",,"0","0000-00-00 00:00:00",
"1676","raad.vlagtwedde.nl","w22072.exception.nl","195.28.22.72","443","2016-03-16","09:34:46","2016-03-16 09:34:46","0","0",,"0","0000-00-00 00:00:00",
"1677","vlagtwedde.nl","w22072.exception.nl","195.28.22.72","443","2016-03-16","09:35:07","2016-03-16 09:35:07","0","0",,"0","0000-00-00 00:00:00",
"1678","www.vlagtwedde.nl","w22072.exception.nl","195.28.22.72","443","2016-03-16","09:35:29","2016-03-16 09:35:29","A","A",,"0","0000-00-00 00:00:00",
"1679","intranet.vlieland.nl",,"91.241.6.225","443","2016-03-16","09:35:51","2016-03-16 09:35:51","A","A",,"0","0000-00-00 00:00:00",
"1680","secure.vlieland.nl",,"91.241.6.224","443","2016-03-16","09:36:13","2016-03-16 09:36:13","A","A",,"0","0000-00-00 00:00:00",
"1681","vlieland.nl",,"91.241.6.224","443","2016-03-16","09:36:35","2016-03-16 09:36:35","0","0",,"0","0000-00-00 00:00:00",
"1682","www.vlieland.nl",,"91.241.6.224","443","2016-03-16","09:36:57","2016-03-16 09:36:57","0","0",,"0","0000-00-00 00:00:00",
"1683","gis.vlissingen.nl",,"193.177.166.117","443","2016-03-16","09:37:18","2016-03-16 09:37:18","0","0",,"0","0000-00-00 00:00:00",
"1684","intranet.vlissingen.nl",,"193.177.166.136","443","2016-03-16","09:48:31","2016-03-16 09:48:31","0","0",,"0","0000-00-00 00:00:00",
"1685","mail.vlissingen.nl","ded397.zylon.net","193.189.149.74","443","2016-03-16","09:48:53","2016-03-16 09:48:53","A","A",,"0","0000-00-00 00:00:00",
"1686","vlissingen.nl","ded397.zylon.net","193.189.149.74","443","2016-03-16","09:49:15","2016-03-16 09:49:15","A","A",,"0","0000-00-00 00:00:00",
"1687","www.vlissingen.nl","ded397.zylon.net","193.189.149.74","443","2016-03-16","09:49:38","2016-03-16 09:49:38","A","A",,"0","0000-00-00 00:00:00",
"1688","gemeentevlist.nl",,"91.241.6.88","443","2016-03-16","09:49:59","2016-03-16 09:49:59","0","0",,"0","0000-00-00 00:00:00",
"1689","intranet.gemeentevlist.nl",,"91.241.6.99","443","2016-03-16","09:50:21","2016-03-16 09:50:21","0","0",,"0","0000-00-00 00:00:00",
"1690","mail.gemeentevlist.nl","host-91-200-50-51.argeweb.nl","91.200.50.51","443","2016-03-16","09:50:43","2016-03-16 09:50:43","0","0",,"0","0000-00-00 00:00:00",
"1691","secure.gemeentevlist.nl",,"91.241.6.88","443","2016-03-16","09:51:04","2016-03-16 09:51:04","0","0",,"0","0000-00-00 00:00:00",
"1692","webmail.gemeentevlist.nl","host-91-200-50-51.argeweb.nl","91.200.50.51","443","2016-03-16","09:51:26","2016-03-16 09:51:26","0","0",,"0","0000-00-00 00:00:00",
"1693","www.gemeentevlist.nl",,"91.241.6.88","443","2016-03-16","09:51:48","2016-03-16 09:51:48","0","0",,"0","0000-00-00 00:00:00",
"1694","intranet.voerendaal.nl",,"91.241.7.68","443","2016-03-16","09:52:10","2016-03-16 09:52:10","A","A",,"0","0000-00-00 00:00:00",
"1695","mail.voerendaal.nl","static.kpn.net","194.121.35.145","443","2016-03-16","09:52:31","2016-03-16 09:52:31","0","0",,"0","0000-00-00 00:00:00",
"1696","secure.voerendaal.nl","212-0-236-114.dc.easynet.nl","212.0.236.114","443","2016-03-16","09:52:53","2016-03-16 09:52:53","0","0",,"0","0000-00-00 00:00:00",
"1697","sip.voerendaal.nl","sip.onderbanken.nl","2a00:1de0:0:203:0:0:0:81","443","2016-03-16","09:53:15","2016-03-16 09:53:15","0","0",,"1","2016-04-08 02:48:13","endpoint not found anymore in qualys scan"
"1698","sip.voerendaal.nl","sip.gbrd.nl","178.21.223.81","443","2016-03-16","09:53:15","2016-03-16 09:53:15","C","C",,"0","0000-00-00 00:00:00",
"1699","voerendaal.nl",,"91.241.7.75","443","2016-03-16","09:53:37","2016-03-16 09:53:37","0","0",,"0","0000-00-00 00:00:00",
"1700","www.voerendaal.nl",,"91.241.7.75","443","2016-03-16","09:53:58","2016-03-16 09:53:58","0","0",,"0","0000-00-00 00:00:00",
"1701","mail.voorschoten.nl","dw77242124137.amsterdam-tc.dataweb.net","77.242.124.137","443","2016-03-16","09:54:20","2016-03-16 09:54:20","0","0",,"0","0000-00-00 00:00:00",
"1702","voorschoten.nl",,"91.241.6.227","443","2016-03-16","09:54:42","2016-03-16 09:54:42","0","0",,"0","0000-00-00 00:00:00",
"1703","webmail.voorschoten.nl","dw77242124139.amsterdam-tc.dataweb.net","77.242.124.139","443","2016-03-16","09:55:04","2016-03-16 09:55:04","A","A",,"0","0000-00-00 00:00:00",
"1704","www.voorschoten.nl",,"91.241.6.227","443","2016-03-16","09:55:25","2016-03-16 09:55:25","0","0",,"0","0000-00-00 00:00:00",
"1705","portaal.voorst.nl","static.kpn.net","62.21.226.70","443","2016-03-16","09:55:47","2016-03-16 09:55:47","C","C",,"0","0000-00-00 00:00:00",
"1706","voorst.nl","ded539.zylon.net","193.189.149.96","443","2016-03-16","09:56:10","2016-03-16 09:56:10","A","A",,"0","0000-00-00 00:00:00",
"1707","webmail.voorst.nl","static.kpn.net","62.21.226.73","443","2016-03-16","09:56:32","2016-03-16 09:56:32","C","C",,"0","0000-00-00 00:00:00",
"1708","www.voorst.nl","ded539.zylon.net","193.189.149.96","443","2016-03-16","09:56:54","2016-03-16 09:56:54","A","A",,"0","0000-00-00 00:00:00",
"1709","intranet.vught.nl","www01.vught02.webscale.nl","212.83.220.175","443","2016-03-16","09:57:15","2016-03-16 09:57:15","0","0",,"0","0000-00-00 00:00:00",
"1710","intranet.vught.nl","www01.vught02.webscale.nl","2001:4018:1404:0:0:0:0:1175","443","2016-03-16","09:57:15","2016-03-16 09:57:15","0","0",,"0","0000-00-00 00:00:00",
"1711","mail.vught.nl","mail.vught.nl","109.109.98.91","443","2016-03-16","09:57:37","2016-03-16 09:57:37","0","0",,"0","0000-00-00 00:00:00",
"1712","mail2.vught.nl","82-204-78-194.dsl.bbeyond.nl","82.204.78.194","443","2016-03-16","09:57:59","2016-03-16 09:57:59","0","0",,"1","2016-04-22 17:24:05","endpoint not found anymore in qualys scan"
"1713","vught.nl","cache01.vught01.webscale.nl","212.83.220.34","443","2016-03-16","09:58:21","2016-03-16 09:58:21","A+","A+",,"0","0000-00-00 00:00:00",
"1714","vught.nl","cache01.vught01.webscale.nl","2001:4018:1404:0:0:0:0:1034","443","2016-03-16","09:58:21","2016-03-16 09:58:21","A+","A+",,"0","0000-00-00 00:00:00",
"1715","webmail.vught.nl",,"109.109.98.92","443","2016-03-16","09:58:43","2016-03-16 09:58:43","C","C",,"0","0000-00-00 00:00:00",
"1716","www.vught.nl","cache01.vught01.webscale.nl","212.83.220.34","443","2016-03-16","09:59:05","2016-03-16 09:59:05","A+","A+",,"0","0000-00-00 00:00:00",
"1717","www.vught.nl","cache01.vught01.webscale.nl","2001:4018:1404:0:0:0:0:1034","443","2016-03-16","09:59:05","2016-03-16 09:59:05","A+","A+",,"0","0000-00-00 00:00:00",
"1718","intranet.waalre.nl",,"91.241.7.39","443","2016-03-16","10:10:18","2016-03-16 10:10:18","0","0",,"0","0000-00-00 00:00:00",
"1719","ris.waalre.nl","gemw-06.ftth.claranet.nl","212.61.148.230","443","2016-03-16","10:10:40","2016-03-16 10:10:40","0","0",,"0","0000-00-00 00:00:00",
"1720","secure.waalre.nl",,"91.241.6.97","443","2016-03-16","10:11:01","2016-03-16 10:11:01","0","0",,"0","0000-00-00 00:00:00",
"1721","waalre.nl","panoramix.care.nl","37.34.55.237","443","2016-03-16","10:11:23","2016-03-16 10:11:23","0","0",,"0","0000-00-00 00:00:00",
"1722","webmail.waalre.nl","waalre5.fiberspeed.claranet.nl","212.61.158.69","443","2016-03-16","10:11:45","2016-03-16 10:11:45","A","A",,"0","0000-00-00 00:00:00",
"1723","www.waalre.nl","panoramix.care.nl","37.34.55.237","443","2016-03-16","10:12:07","2016-03-16 10:12:07","0","0",,"0","0000-00-00 00:00:00",
"1724","mail.waalwijk.nl","mail.waalwijk.nl","193.172.1.104","443","2016-03-16","10:12:28","2016-03-16 10:12:28","0","0",,"0","0000-00-00 00:00:00",
"1725","mail2.waalwijk.nl","mail2.waalwijk.nl","193.172.1.114","443","2016-03-16","10:12:50","2016-03-16 10:12:50","0","0",,"0","0000-00-00 00:00:00",
"1726","waalwijk.nl",,"91.241.6.46","443","2016-03-16","10:13:12","2016-03-16 10:13:12","0","0",,"0","0000-00-00 00:00:00",
"1727","webmail.waalwijk.nl","static.kpn.net","193.172.1.101","443","2016-03-16","10:13:34","2016-03-16 10:13:34","A","A",,"0","0000-00-00 00:00:00",
"1728","www.waalwijk.nl",,"91.241.6.46","443","2016-03-16","10:13:55","2016-03-16 10:13:55","0","0",,"0","0000-00-00 00:00:00",
"1729","intranet.waddinxveen.nl",,"91.241.6.172","443","2016-03-16","10:14:17","2016-03-16 10:14:17","A","A",,"0","0000-00-00 00:00:00",
"1730","mail2.waddinxveen.nl","90-145-92-133.bbserv.nl","90.145.92.133","443","2016-03-16","10:14:39","2016-03-16 10:14:39","0","0",,"0","0000-00-00 00:00:00",
"1731","secure.waddinxveen.nl",,"91.241.6.171","443","2016-03-16","10:15:01","2016-03-16 10:15:01","A","A",,"0","0000-00-00 00:00:00",
"1732","waddinxveen.nl",,"91.241.6.171","443","2016-03-16","10:15:23","2016-03-16 10:15:23","0","0",,"0","0000-00-00 00:00:00",
"1733","webmail.waddinxveen.nl","90-145-92-134.bbserv.nl","90.145.92.134","443","2016-03-16","10:15:45","2016-03-16 10:15:45","C","C",,"0","0000-00-00 00:00:00",
"1734","www.waddinxveen.nl",,"91.241.6.171","443","2016-03-16","10:16:07","2016-03-16 10:16:07","0","0",,"0","0000-00-00 00:00:00",
"1735","gis.wageningen.nl",,"213.160.213.4","443","2016-03-16","10:16:28","2016-03-16 10:16:28","0","0",,"0","0000-00-00 00:00:00",
"1736","mail.wageningen.nl","mail.wageningen.nl","213.160.213.1","443","2016-03-16","10:16:50","2016-03-16 10:16:50","0","0",,"0","0000-00-00 00:00:00",
"1737","wageningen.nl","ip-80-113-166-193.ip.prioritytelecom.net","80.113.166.193","443","2016-03-16","10:17:12","2016-03-16 10:17:12","0","0",,"0","0000-00-00 00:00:00",
"1738","webmail.wageningen.nl","mail.wageningen.nl","213.160.213.1","443","2016-03-16","10:17:33","2016-03-16 10:17:33","0","0",,"0","0000-00-00 00:00:00",
"1739","www.wageningen.nl","ip-80-113-166-193.ip.prioritytelecom.net","80.113.166.193","443","2016-03-16","10:17:55","2016-03-16 10:17:55","A-","A-",,"0","0000-00-00 00:00:00",
"1740","mail.wassenaar.nl","dw77242124137.amsterdam-tc.dataweb.net","77.242.124.137","443","2016-03-16","10:18:17","2016-03-16 10:18:17","0","0",,"0","0000-00-00 00:00:00",
"1741","wassenaar.nl",,"91.241.6.227","443","2016-03-16","10:18:39","2016-03-16 10:18:39","0","0",,"0","0000-00-00 00:00:00",
"1742","webmail.wassenaar.nl","dw77242124139.amsterdam-tc.dataweb.net","77.242.124.139","443","2016-03-16","10:19:01","2016-03-16 10:19:01","A","A",,"0","0000-00-00 00:00:00",
"1743","www.wassenaar.nl",,"91.241.6.227","443","2016-03-16","10:19:23","2016-03-16 10:19:23","0","0",,"0","0000-00-00 00:00:00",
"1744","waterland.nl","149-210-163-41.colo.transip.net","149.210.163.41","443","2016-03-16","10:19:45","2016-03-16 10:19:45","A","A",,"0","0000-00-00 00:00:00",
"1745","www.waterland.nl","149-210-163-41.colo.transip.net","149.210.163.41","443","2016-03-16","10:20:07","2016-03-16 10:20:07","A","A",,"0","0000-00-00 00:00:00",
"1746","mail.weert.nl",,"87.213.232.218","443","2016-03-16","10:20:28","2016-03-16 10:20:28","B","B",,"0","0000-00-00 00:00:00",
"1747","secure.weert.nl",,"91.241.6.228","443","2016-03-16","10:20:51","2016-03-16 10:20:51","A","A",,"0","0000-00-00 00:00:00",
"1748","webmail.weert.nl",,"87.213.232.221","443","2016-03-16","10:32:03","2016-03-16 10:32:03","B","B",,"0","0000-00-00 00:00:00",
"1749","weert.nl",,"85.17.160.133","443","2016-03-16","10:32:25","2016-03-16 10:32:25","0","0",,"0","0000-00-00 00:00:00",
"1750","www.weert.nl",,"85.17.160.133","443","2016-03-16","10:32:47","2016-03-16 10:32:47","0","0",,"0","0000-00-00 00:00:00",
"1751","intranet.weesp.nl",,"91.213.115.97","443","2016-03-16","10:33:09","2016-03-16 10:33:09","A","A",,"0","0000-00-00 00:00:00",
"1752","mail.weesp.nl","mail.weesp.nl","62.177.148.117","443","2016-03-16","10:33:31","2016-03-16 10:33:31","F","F",,"0","0000-00-00 00:00:00",
"1753","owa.weesp.nl","mail.weesp.nl","62.177.148.117","443","2016-03-16","10:33:52","2016-03-16 10:33:52","F","F",,"0","0000-00-00 00:00:00",
"1754","secure.weesp.nl",,"91.213.115.96","443","2016-03-16","10:34:14","2016-03-16 10:34:14","A","A",,"0","0000-00-00 00:00:00",
"1755","weesp.nl",,"91.213.115.96","443","2016-03-16","10:34:36","2016-03-16 10:34:36","0","0",,"0","0000-00-00 00:00:00",
"1756","www.weesp.nl",,"91.213.115.96","443","2016-03-16","10:34:58","2016-03-16 10:34:58","0","0",,"0","0000-00-00 00:00:00",
"1757","mail.werkendam.nl","mail.werkendam.nl","171.33.130.75","443","2016-03-16","10:35:20","2016-03-16 10:35:20","0","0",,"0","0000-00-00 00:00:00",
"1758","mail2.werkendam.nl","mail.werkendam.nl","171.33.130.75","443","2016-03-16","10:35:41","2016-03-16 10:35:41","0","0",,"0","0000-00-00 00:00:00",
"1759","owa.werkendam.nl","mail.werkendam.nl","171.33.130.75","443","2016-03-16","10:36:03","2016-03-16 10:36:03","0","0",,"0","0000-00-00 00:00:00",
"1760","telewerken.werkendam.nl","static.ip-171-033-130-076.signet.nl","171.33.130.76","443","2016-03-16","10:36:25","2016-03-16 10:36:25","C","C",,"0","0000-00-00 00:00:00",
"1761","webmail.werkendam.nl","mail.werkendam.nl","171.33.130.75","443","2016-03-16","10:36:47","2016-03-16 10:36:47","A-","A-",,"0","0000-00-00 00:00:00",
"1762","werkendam.nl","62-50-7-11.amst2.eu.psigh.com","62.50.7.11","443","2016-03-16","10:37:09","2016-03-16 10:37:09","0","0",,"0","0000-00-00 00:00:00",
"1763","www.werkendam.nl","62-50-7-11.amst2.eu.psigh.com","62.50.7.11","443","2016-03-16","10:37:31","2016-03-16 10:37:31","A-","A-",,"0","0000-00-00 00:00:00",
"1764","mail.westmaasenwaal.nl","q-11.n-188.95.172.qore.nl","188.95.172.11","443","2016-03-16","10:37:52","2016-03-16 10:37:52","0","0",,"0","0000-00-00 00:00:00",
"1765","webmail.westmaasenwaal.nl","q-11.n-188.95.172.qore.nl","188.95.172.11","443","2016-03-16","10:38:14","2016-03-16 10:38:14","C","C",,"0","0000-00-00 00:00:00",
"1766","www.westmaasenwaal.nl",,"91.213.115.70","443","2016-03-16","10:38:58","2016-03-16 10:38:58","0","0",,"0","0000-00-00 00:00:00",
"1767","gemeentewesterveld.nl",,"62.50.4.45","443","2016-03-16","10:39:19","2016-03-16 10:39:19","0","0",,"0","0000-00-00 00:00:00",
"1768","webmail.gemeentewesterveld.nl","static.kpn.net","194.121.202.75","443","2016-03-16","10:39:42","2016-03-16 10:39:42","C","C",,"0","0000-00-00 00:00:00",
"1769","www.gemeentewesterveld.nl",,"62.50.4.45","443","2016-03-16","10:40:04","2016-03-16 10:40:04","A-","A-",,"0","0000-00-00 00:00:00",
"1770","intranet.westervoort.nl",,"91.213.115.120","443","2016-03-16","10:40:25","2016-03-16 10:40:25","A","A",,"0","0000-00-00 00:00:00",
"1771","mail.westervoort.nl","mail.westervoort.nl","94.142.212.147","443","2016-03-16","10:40:47","2016-03-16 10:40:47","0","0",,"0","0000-00-00 00:00:00",
"1772","secure.westervoort.nl","reservering-1745.website.oxilion.nl","46.19.218.80","443","2016-03-16","10:41:09","2016-03-16 10:41:09","0","0",,"0","0000-00-00 00:00:00",
"1773","webmail.westervoort.nl","webmail.westervoort.nl","94.142.212.145","443","2016-03-16","10:41:31","2016-03-16 10:41:31","0","0",,"0","0000-00-00 00:00:00",
"1774","westervoort.nl","cache01.rid01.webscale.nl","212.83.220.68","443","2016-03-16","10:41:53","2016-03-16 10:41:53","A+","A+",,"0","0000-00-00 00:00:00",
"1775","www.westervoort.nl","cache01.rid01.webscale.nl","212.83.220.68","443","2016-03-16","10:42:15","2016-03-16 10:42:15","A+","A+",,"0","0000-00-00 00:00:00",
